5	1024
0 0 0 0 0 	3.469538
0 0 0 0 1 	2.683751
0 0 0 0 2 	-1.321094
0 0 0 0 3 	1.009226
0 0 0 1 0 	-2.511255
0 0 0 1 1 	-3.396016
0 0 0 1 2 	-0.953383
0 0 0 1 3 	5.761759
0 0 0 2 0 	-6.029030
0 0 0 2 1 	1.438414
0 0 0 2 2 	2.785805
0 0 0 2 3 	4.229616
0 0 0 3 0 	0.970761
0 0 0 3 1 	0.709580
0 0 0 3 2 	2.207467
0 0 0 3 3 	0.423453
0 0 1 0 0 	-2.919208
0 0 1 0 1 	1.339639
0 0 1 0 2 	0.120014
0 0 1 0 3 	2.498130
0 0 1 1 0 	3.305868
0 0 1 1 1 	-2.683221
0 0 1 1 2 	1.208225
0 0 1 1 3 	0.268902
0 0 1 2 0 	-1.626296
0 0 1 2 1 	-1.215737
0 0 1 2 2 	-1.745762
0 0 1 2 3 	3.794268
0 0 1 3 0 	0.630424
0 0 1 3 1 	-2.205739
0 0 1 3 2 	-0.567735
0 0 1 3 3 	-0.437800
0 0 2 0 0 	-0.742131
0 0 2 0 1 	-0.837153
0 0 2 0 2 	-1.125571
0 0 2 0 3 	-0.264496
0 0 2 1 0 	-1.537395
0 0 2 1 1 	-4.645609
0 0 2 1 2 	0.729161
0 0 2 1 3 	-2.443607
0 0 2 2 0 	2.986395
0 0 2 2 1 	-0.456005
0 0 2 2 2 	-3.366261
0 0 2 2 3 	-3.038902
0 0 2 3 0 	1.060609
0 0 2 3 1 	0.873569
0 0 2 3 2 	0.532419
0 0 2 3 3 	1.681818
0 0 3 0 0 	3.048055
0 0 3 0 1 	-2.636357
0 0 3 0 2 	-3.309449
0 0 3 0 3 	-5.169148
0 0 3 1 0 	-0.668506
0 0 3 1 1 	4.017452
0 0 3 1 2 	1.099276
0 0 3 1 3 	0.530585
0 0 3 2 0 	2.333495
0 0 3 2 1 	-1.860817
0 0 3 2 2 	-0.556048
0 0 3 2 3 	-0.079831
0 0 3 3 0 	-0.742887
0 0 3 3 1 	1.787225
0 0 3 3 2 	-3.654088
0 0 3 3 3 	0.070107
0 1 0 0 0 	3.707963
0 1 0 0 1 	-2.523053
0 1 0 0 2 	-1.129848
0 1 0 0 3 	-1.861059
0 1 0 1 0 	1.728850
0 1 0 1 1 	1.139818
0 1 0 1 2 	-3.830931
0 1 0 1 3 	5.316310
0 1 0 2 0 	-0.841674
0 1 0 2 1 	3.563560
0 1 0 2 2 	0.718839
0 1 0 2 3 	1.641624
