5	1024
0 0 0 0 0 	4.022456
0 0 0 0 1 	-0.885741
0 0 0 0 2 	-4.522961
0 0 0 0 3 	6.600183
0 0 0 1 0 	2.366532
0 0 0 1 1 	-8.677180
0 0 0 1 2 	-0.138159
0 0 0 1 3 	6.585706
0 0 0 2 0 	-4.404135
0 0 0 2 1 	2.073633
0 0 0 2 2 	3.037261
0 0 0 2 3 	2.345883
0 0 0 3 0 	4.790854
0 0 0 3 1 	1.848798
0 0 0 3 2 	1.422970
0 0 0 3 3 	-1.741666
0 0 1 0 0 	-0.383526
0 0 1 0 1 	4.112172
0 0 1 0 2 	-5.238039
0 0 1 0 3 	3.634456
0 0 1 1 0 	6.090500
0 0 1 1 1 	-1.862619
0 0 1 1 2 	2.287548
0 0 1 1 3 	0.147564
0 0 1 2 0 	-3.318153
0 0 1 2 1 	-5.049545
0 0 1 2 2 	-2.742043
0 0 1 2 3 	8.437763
0 0 1 3 0 	-8.908320
0 0 1 3 1 	-4.766431
0 0 1 3 2 	-3.615761
0 0 1 3 3 	1.817139
0 0 2 0 0 	8.515320
0 0 2 0 1 	-4.342908
0 0 2 0 2 	2.848312
0 0 2 0 3 	-2.244251
0 0 2 1 0 	-2.875558
0 0 2 1 1 	-4.522969
0 0 2 1 2 	-2.504377
0 0 2 1 3 	-6.734173
0 0 2 2 0 	3.840498
0 0 2 2 1 	-13.510725
0 0 2 2 2 	0.747838
0 0 2 2 3 	-9.841238
0 0 2 3 0 	0.769609
0 0 2 3 1 	-1.008738
0 0 2 3 2 	4.876931
0 0 2 3 3 	-0.124691
0 0 3 0 0 	4.591752
0 0 3 0 1 	4.148377
0 0 3 0 2 	-1.123178
0 0 3 0 3 	-3.843958
0 0 3 1 0 	3.258638
0 0 3 1 1 	2.045876
0 0 3 1 2 	-2.457734
0 0 3 1 3 	-8.358706
0 0 3 2 0 	3.719237
0 0 3 2 1 	-13.469135
0 0 3 2 2 	0.505604
0 0 3 2 3 	5.392851
0 0 3 3 0 	-7.417991
0 0 3 3 1 	10.286982
0 0 3 3 2 	-3.979562
0 0 3 3 3 	-1.651106
0 1 0 0 0 	1.163104
0 1 0 0 1 	-1.766784
0 1 0 0 2 	1.395812
0 1 0 0 3 	-9.663921
0 1 0 1 0 	-0.907036
0 1 0 1 1 	7.590049
0 1 0 1 2 	1.836023
0 1 0 1 3 	2.768145
0 1 0 2 0 	-3.400638
0 1 0 2 1 	2.789938
0 1 0 2 2 	5.711235
0 1 0 2 3 	1.405355
0 1 0 3 0 	-0.280959
0 1 0 3 1 	0.481275
0 1 0 3 2 	3.873499
0 1 0 3 3 	-1.751919
0 1 1 0 0 	3.359915
0 1 1 0 1 	-6.067025
0 1 1 0 2 	4.274536
0 1 1 0 3 	-0.584164
0 1 1 1 0 	-1.468465
0 1 1 1 1 	-0.125671
0 1 1 1 2 	7.541088
0 1 1 1 3 	1.613030
0 1 1 2 0 	-1.644737
0 1 1 2 1 	5.541319
0 1 1 2 2 	3.360873
0 1 1 2 3 	2.889836
0 1 1 3 0 	-1.742996
0 1 1 3 1 	-0.122143
0 1 1 3 2 	2.729341
0 1 1 3 3 	-3.030302
0 1 2 0 0 	-0.689238
0 1 2 0 1 	-1.460973
0 1 2 0 2 	-5.525556
0 1 2 0 3 	-3.482498
0 1 2 1 0 	2.793532
0 1 2 1 1 	-4.122511
0 1 2 1 2 	-10.781503
0 1 2 1 3 	-5.304613
0 1 2 2 0 	-0.197457
0 1 2 2 1 	-2.321758
0 1 2 2 2 	-0.326485
0 1 2 2 3 	2.157661
0 1 2 3 0 	2.072931
0 1 2 3 1 	-1.381236
0 1 2 3 2 	-0.906487
0 1 2 3 3 	-3.053695
0 1 3 0 0 	-6.801177
0 1 3 0 1 	-2.643959
0 1 3 0 2 	-2.313437
0 1 3 0 3 	0.311608
0 1 3 1 0 	-0.800144
0 1 3 1 1 	3.832220
0 1 3 1 2 	-1.792016
0 1 3 1 3 	2.879928
0 1 3 2 0 	5.199084
0 1 3 2 1 	-5.722979
0 1 3 2 2 	2.765968
0 1 3 2 3 	-5.251706
0 1 3 3 0 	0.220776
0 1 3 3 1 	1.097941
0 1 3 3 2 	14.051165
0 1 3 3 3 	13.326598
0 2 0 0 0 	-3.909943
0 2 0 0 1 	3.666582
0 2 0 0 2 	8.045308
0 2 0 0 3 	0.912068
0 2 0 1 0 	3.002232
0 2 0 1 1 	-2.941288
0 2 0 1 2 	-0.333946
0 2 0 1 3 	2.422040
0 2 0 2 0 	1.788521
0 2 0 2 1 	-2.206905
0 2 0 2 2 	-1.379872
0 2 0 2 3 	-6.460241
0 2 0 3 0 	-1.522959
0 2 0 3 1 	2.738393
0 2 0 3 2 	-4.654609
0 2 0 3 3 	-0.653558
0 2 1 0 0 	0.897401
0 2 1 0 1 	-0.483206
0 2 1 0 2 	-4.135951
0 2 1 0 3 	-6.352808
0 2 1 1 0 	-6.859595
0 2 1 1 1 	-0.238622
0 2 1 1 2 	-6.323083
0 2 1 1 3 	0.053917
0 2 1 2 0 	3.507938
0 2 1 2 1 	-4.549652
0 2 1 2 2 	1.857007
0 2 1 2 3 	-4.878764
0 2 1 3 0 	-1.232002
0 2 1 3 1 	2.569019
0 2 1 3 2 	-3.772709
0 2 1 3 3 	0.655184
0 2 2 0 0 	1.022679
0 2 2 0 1 	2.652833
0 2 2 0 2 	-1.156137
0 2 2 0 3 	4.970964
0 2 2 1 0 	-0.706960
0 2 2 1 1 	2.850214
0 2 2 1 2 	2.956098
0 2 2 1 3 	-4.353787
0 2 2 2 0 	1.137159
0 2 2 2 1 	-0.262937
0 2 2 2 2 	-3.110485
0 2 2 2 3 	4.854467
0 2 2 3 0 	-5.407019
0 2 2 3 1 	-1.722189
0 2 2 3 2 	-6.966977
0 2 2 3 3 	3.017793
0 2 3 0 0 	-4.636114
0 2 3 0 1 	1.419352
0 2 3 0 2 	-0.919953
0 2 3 0 3 	4.122385
0 2 3 1 0 	-2.843531
0 2 3 1 1 	3.815250
0 2 3 1 2 	5.051382
0 2 3 1 3 	-13.141939
0 2 3 2 0 	2.194975
0 2 3 2 1 	0.655094
0 2 3 2 2 	-8.365530
0 2 3 2 3 	-3.210441
0 2 3 3 0 	-2.164620
0 2 3 3 1 	-6.092690
0 2 3 3 2 	1.637801
0 2 3 3 3 	6.565421
0 3 0 0 0 	-4.042646
0 3 0 0 1 	5.857243
0 3 0 0 2 	0.323799
0 3 0 0 3 	-5.129208
0 3 0 1 0 	1.217109
0 3 0 1 1 	-6.180094
0 3 0 1 2 	5.707365
0 3 0 1 3 	-7.173954
0 3 0 2 0 	2.622236
0 3 0 2 1 	6.344862
0 3 0 2 2 	1.203573
0 3 0 2 3 	2.617212
0 3 0 3 0 	-2.791020
0 3 0 3 1 	0.901285
0 3 0 3 2 	-2.381737
0 3 0 3 3 	2.191471
0 3 1 0 0 	3.138350
0 3 1 0 1 	-0.864253
0 3 1 0 2 	0.146996
0 3 1 0 3 	4.276289
0 3 1 1 0 	3.974868
0 3 1 1 1 	-0.268197
0 3 1 1 2 	1.123445
0 3 1 1 3 	2.458541
0 3 1 2 0 	-2.656485
0 3 1 2 1 	-2.748813
0 3 1 2 2 	4.945925
0 3 1 2 3 	2.594341
0 3 1 3 0 	5.525385
0 3 1 3 1 	5.770172
0 3 1 3 2 	1.905050
0 3 1 3 3 	3.732729
0 3 2 0 0 	2.173081
0 3 2 0 1 	3.830633
0 3 2 0 2 	-2.460701
0 3 2 0 3 	-3.733699
0 3 2 1 0 	5.835855
0 3 2 1 1 	-1.133732
0 3 2 1 2 	-1.343172
0 3 2 1 3 	5.633745
0 3 2 2 0 	-3.405714
0 3 2 2 1 	2.586852
0 3 2 2 2 	3.149332
0 3 2 2 3 	-0.523918
0 3 2 3 0 	1.348323
0 3 2 3 1 	0.858480
0 3 2 3 2 	-3.531626
0 3 2 3 3 	-3.220623
0 3 3 0 0 	3.510041
0 3 3 0 1 	-3.966337
0 3 3 0 2 	-3.337956
0 3 3 0 3 	3.034596
0 3 3 1 0 	5.948074
0 3 3 1 1 	-4.172485
0 3 3 1 2 	-4.210735
0 3 3 1 3 	-2.197592
0 3 3 2 0 	-3.359495
0 3 3 2 1 	-0.623971
0 3 3 2 2 	8.904104
0 3 3 2 3 	-1.717872
0 3 3 3 0 	-2.956320
0 3 3 3 1 	4.764390
0 3 3 3 2 	-1.178468
0 3 3 3 3 	-5.631275
1 0 0 0 0 	-4.930513
1 0 0 0 1 	-3.022841
1 0 0 0 2 	5.362912
1 0 0 0 3 	-16.229492
1 0 0 1 0 	-1.459361
1 0 0 1 1 	4.455593
1 0 0 1 2 	-8.015310
1 0 0 1 3 	4.043604
1 0 0 2 0 	-6.119178
1 0 0 2 1 	4.053749
1 0 0 2 2 	-7.868175
1 0 0 2 3 	-5.481000
1 0 0 3 0 	-3.314382
1 0 0 3 1 	0.090648
1 0 0 3 2 	1.345763
1 0 0 3 3 	-0.706552
1 0 1 0 0 	3.598970
1 0 1 0 1 	-3.651337
1 0 1 0 2 	1.315914
1 0 1 0 3 	-0.245882
1 0 1 1 0 	0.159364
1 0 1 1 1 	-1.030192
1 0 1 1 2 	12.146235
1 0 1 1 3 	0.796133
1 0 1 2 0 	-2.304036
1 0 1 2 1 	-2.041777
1 0 1 2 2 	-1.081872
1 0 1 2 3 	0.673372
1 0 1 3 0 	4.522198
1 0 1 3 1 	0.663023
1 0 1 3 2 	-1.040314
1 0 1 3 3 	0.429609
1 0 2 0 0 	4.510438
1 0 2 0 1 	-4.195947
1 0 2 0 2 	0.510356
1 0 2 0 3 	-7.516719
1 0 2 1 0 	-4.178359
1 0 2 1 1 	4.036248
1 0 2 1 2 	-3.249447
1 0 2 1 3 	8.083656
1 0 2 2 0 	1.211575
1 0 2 2 1 	7.482059
1 0 2 2 2 	-3.521918
1 0 2 2 3 	-4.605424
1 0 2 3 0 	1.566244
1 0 2 3 1 	-2.331812
1 0 2 3 2 	0.325412
1 0 2 3 3 	-4.855229
1 0 3 0 0 	-0.704620
1 0 3 0 1 	-5.256000
1 0 3 0 2 	3.056910
1 0 3 0 3 	4.868215
1 0 3 1 0 	6.876298
1 0 3 1 1 	-11.659635
1 0 3 1 2 	-0.890858
1 0 3 1 3 	9.145457
1 0 3 2 0 	0.403716
1 0 3 2 1 	-2.307927
1 0 3 2 2 	-6.006419
1 0 3 2 3 	1.373276
1 0 3 3 0 	2.362014
1 0 3 3 1 	3.821568
1 0 3 3 2 	1.238892
1 0 3 3 3 	1.163440
1 1 0 0 0 	1.217565
1 1 0 0 1 	-7.837908
1 1 0 0 2 	1.737053
1 1 0 0 3 	4.856831
1 1 0 1 0 	8.691730
1 1 0 1 1 	1.485709
1 1 0 1 2 	2.101407
1 1 0 1 3 	-3.452722
1 1 0 2 0 	1.657795
1 1 0 2 1 	0.816891
1 1 0 2 2 	-1.952402
1 1 0 2 3 	-1.739105
1 1 0 3 0 	2.397396
1 1 0 3 1 	3.981222
1 1 0 3 2 	-4.408544
1 1 0 3 3 	2.898825
1 1 1 0 0 	5.953353
1 1 1 0 1 	3.050502
1 1 1 0 2 	10.405357
1 1 1 0 3 	6.384791
1 1 1 1 0 	6.911520
1 1 1 1 1 	2.928149
