5	1024
0 0 0 0 0 	-0.812509
0 0 0 0 1 	0.039586
0 0 0 0 2 	-0.100390
0 0 0 0 3 	0.159906
0 0 0 1 0 	0.048909
0 0 0 1 1 	-1.117954
0 0 0 1 2 	0.030928
0 0 0 1 3 	0.967801
0 0 0 2 0 	0.102061
0 0 0 2 1 	-0.410450
0 0 0 2 2 	-0.479746
0 0 0 2 3 	1.595176
0 0 0 3 0 	-0.153520
0 0 0 3 1 	0.692548
0 0 0 3 2 	-1.246165
0 0 0 3 3 	-0.315416
0 0 1 0 0 	0.055833
0 0 1 0 1 	-0.655882
0 0 1 0 2 	-0.230280
0 0 1 0 3 	0.537481
0 0 1 1 0 	0.075107
0 0 1 1 1 	-0.151445
0 0 1 1 2 	-0.794691
0 0 1 1 3 	-0.330827
0 0 1 2 0 	-0.327960
0 0 1 2 1 	0.491533
0 0 1 2 2 	-0.617970
0 0 1 2 3 	-0.173529
0 0 1 3 0 	0.660751
0 0 1 3 1 	-0.053438
0 0 1 3 2 	0.414472
0 0 1 3 3 	0.243377
0 0 2 0 0 	1.122297
0 0 2 0 1 	-0.687518
0 0 2 0 2 	-0.419072
0 0 2 0 3 	0.949201
0 0 2 1 0 	0.632108
0 0 2 1 1 	-0.061100
0 0 2 1 2 	-0.134981
0 0 2 1 3 	-1.063810
0 0 2 2 0 	0.291187
0 0 2 2 1 	-0.394377
0 0 2 2 2 	0.037537
0 0 2 2 3 	-0.616797
0 0 2 3 0 	0.683936
0 0 2 3 1 	0.209017
0 0 2 3 2 	0.419620
0 0 2 3 3 	-1.373370
0 0 3 0 0 	0.115184
0 0 3 0 1 	0.683151
0 0 3 0 2 	1.584680
0 0 3 0 3 	0.512001
0 0 3 1 0 	0.601133
0 0 3 1 1 	-0.402509
0 0 3 1 2 	0.592227
0 0 3 1 3 	-1.029697
0 0 3 2 0 	0.673028
0 0 3 2 1 	0.707226
0 0 3 2 2 	0.803758
0 0 3 2 3 	0.821162
0 0 3 3 0 	0.376073
0 0 3 3 1 	0.545940
0 0 3 3 2 	-0.357891
0 0 3 3 3 	-0.313471
0 1 0 0 0 	-0.036352
0 1 0 0 1 	-0.066456
0 1 0 0 2 	-0.764994
0 1 0 0 3 	-0.156853
0 1 0 1 0 	0.243317
0 1 0 1 1 	-0.034922
0 1 0 1 2 	1.384819
0 1 0 1 3 	0.056768
0 1 0 2 0 	0.223940
0 1 0 2 1 	-0.541661
0 1 0 2 2 	-0.380580
0 1 0 2 3 	-0.191271
0 1 0 3 0 	0.788871
0 1 0 3 1 	0.665860
0 1 0 3 2 	-0.461433
0 1 0 3 3 	0.007244
