5	1024
0 0 0 0 0 	3.387351
0 0 0 0 1 	-5.846086
0 0 0 0 2 	-3.515001
0 0 0 0 3 	2.167165
0 0 0 1 0 	-29.945064
0 0 0 1 1 	-3.266983
0 0 0 1 2 	-2.923112
0 0 0 1 3 	-5.494744
0 0 0 2 0 	4.515781
0 0 0 2 1 	10.606774
0 0 0 2 2 	-34.004239
0 0 0 2 3 	-5.023939
0 0 0 3 0 	-6.215069
0 0 0 3 1 	-90.600000
0 0 0 3 2 	3.459265
0 0 0 3 3 	3.590383
0 0 1 0 0 	13.940379
0 0 1 0 1 	-11.018218
0 0 1 0 2 	0.730646
0 0 1 0 3 	-0.808090
0 0 1 1 0 	4.237068
0 0 1 1 1 	-6.475724
0 0 1 1 2 	-9.963943
0 0 1 1 3 	-7.326131
0 0 1 2 0 	2.211704
0 0 1 2 1 	5.955319
0 0 1 2 2 	19.700788
0 0 1 2 3 	10.634623
0 0 1 3 0 	-14.383266
0 0 1 3 1 	21.617435
0 0 1 3 2 	-5.003529
0 0 1 3 3 	-2.371500
0 0 2 0 0 	-1.436609
0 0 2 0 1 	6.179169
0 0 2 0 2 	-3.929021
0 0 2 0 3 	-1.640161
0 0 2 1 0 	5.224461
0 0 2 1 1 	2.144484
0 0 2 1 2 	-2.717691
0 0 2 1 3 	-0.037292
0 0 2 2 0 	-0.468341
0 0 2 2 1 	3.986274
0 0 2 2 2 	-11.016447
0 0 2 2 3 	1.625322
0 0 2 3 0 	-5.242663
0 0 2 3 1 	-8.120084
0 0 2 3 2 	-5.510893
0 0 2 3 3 	-2.262855
0 0 3 0 0 	6.171051
0 0 3 0 1 	3.860917
0 0 3 0 2 	-27.920760
0 0 3 0 3 	-1.244154
0 0 3 1 0 	-8.586810
0 0 3 1 1 	-23.105688
0 0 3 1 2 	5.170201
0 0 3 1 3 	-1.891901
0 0 3 2 0 	3.523736
0 0 3 2 1 	-5.633412
0 0 3 2 2 	-7.672851
0 0 3 2 3 	4.549887
0 0 3 3 0 	4.739021
0 0 3 3 1 	8.015288
0 0 3 3 2 	4.011163
0 0 3 3 3 	-5.303011
0 1 0 0 0 	7.521311
0 1 0 0 1 	13.183916
0 1 0 0 2 	-1.271204
0 1 0 0 3 	12.735007
0 1 0 1 0 	-4.755400
0 1 0 1 1 	15.340861
0 1 0 1 2 	6.542601
0 1 0 1 3 	-5.652931
0 1 0 2 0 	6.813438
0 1 0 2 1 	-1.676442
0 1 0 2 2 	-17.347444
0 1 0 2 3 	12.124709
0 1 0 3 0 	-3.746059
0 1 0 3 1 	-3.337714
0 1 0 3 2 	-1.446048
0 1 0 3 3 	3.326954
0 1 1 0 0 	56.738916
